CODGEO;NB_E101;NB_E102;NB_E107;NB_E108;NB_E109;NB_G101;NB_G102;NB_G103;NB_G104
12053;0;0;0;0;0;0;0;0;0
12054;1;0;0;0;0;0;0;0;0
12055;0;0;0;0;0;0;0;0;0
12056;2;0;0;0;1;0;2;0;0
12057;0;0;0;0;0;1;0;1;0
12058;0;0;0;0;0;0;0;0;0
12059;0;0;0;0;0;0;0;0;0
12060;0;0;0;0;0;0;0;1;0
12061;0;0;0;0;0;0;0;0;0
12062;0;0;0;0;0;0;0;1;0
12063;1;0;0;0;0;0;1;0;0
12064;0;0;0;0;0;0;0;0;0
12065;0;0;0;0;0;0;0;0;0
12066;1;0;0;0;0;1;0;0;0
12067;0;0;0;0;0;0;0;0;0
12068;0;0;0;0;0;0;0;0;0
12069;0;0;0;0;0;0;0;0;0
12070;0;0;0;0;0;0;0;2;0
12071;0;0;0;0;0;0;0;1;0
12072;0;0;0;0;0;0;0;1;0
12073;0;0;0;0;0;0;0;0;0
12074;0;0;0;0;0;0;0;0;0
12075;0;0;0;0;0;0;0;0;0
12076;2;0;0;0;0;0;6;3;1
12077;0;0;0;0;0;0;1;0;2
12078;0;0;0;0;0;0;0;0;0
12079;0;0;0;0;0;0;0;0;0
12080;0;0;0;0;0;0;0;1;1
12082;0;0;0;0;0;0;0;1;1
12083;0;0;0;0;1;0;3;1;2
12084;0;0;0;0;0;0;1;1;0
12085;0;0;0;0;0;0;0;0;0
12086;0;0;0;0;0;0;0;1;0
12088;0;0;0;0;0;0;0;0;0
12089;2;0;0;0;0;2;2;0;1
12090;0;0;0;0;0;0;0;0;0
12091;0;0;0;0;0;0;0;1;0
12092;0;0;0;0;0;0;0;1;1
12093;0;0;0;0;0;0;1;1;0
12094;2;0;0;0;0;0;4;1;1
12095;0;0;0;0;0;0;0;0;0
12096;2;0;0;0;0;2;2;1;1
12097;0;0;0;0;0;0;1;0;0
12098;1;0;0;0;0;0;2;2;0
12099;0;0;0;0;0;0;0;0;0
12100;0;0;0;0;0;0;0;0;1
12101;0;0;0;0;0;0;0;1;0
12102;1;0;0;0;0;0;0;0;0
12103;0;0;0;0;0;0;1;0;0
12104;0;0;0;0;0;0;1;0;0
12105;0;0;0;0;0;0;1;1;0
12106;0;0;0;0;0;0;0;0;0
12107;0;0;0;0;0;0;0;0;0
12108;0;0;0;0;0;0;0;0;0
12109;0;0;0;0;0;0;0;1;0
12110;0;0;0;0;0;0;0;1;0
12111;0;0;0;0;0;0;0;0;0
12113;0;0;0;0;0;0;0;0;0
12115;0;0;0;0;0;0;1;1;0
12116;0;0;0;0;0;0;0;0;0
12118;0;0;0;0;0;0;0;0;0
12119;0;0;0;0;0;1;6;1;1
12120;0;0;0;0;0;1;2;1;1
12121;0;0;0;0;0;0;1;1;1
12122;0;0;0;0;0;0;0;0;0
12124;0;0;0;0;0;0;1;0;0
12125;0;0;0;0;0;0;0;0;0
12127;1;0;0;0;0;0;0;0;0
12128;0;0;0;0;0;0;0;0;0
12129;1;0;0;0;0;0;0;0;0
12130;1;0;0;0;0;0;0;1;0
12131;1;0;0;0;0;0;0;0;0
12133;2;0;0;0;1;0;0;0;0
12134;0;0;0;0;0;0;0;0;0
12135;0;0;0;0;0;0;0;0;0
12136;1;0;0;0;0;0;1;0;0
12137;0;0;0;0;0;1;0;0;0
12138;1;0;0;0;0;0;0;0;2
12139;0;0;0;0;0;0;0;0;0
12140;0;0;0;0;0;0;0;1;0
12141;0;0;0;0;0;0;0;0;0
12142;0;0;0;0;0;0;0;0;0
12143;1;0;0;0;0;0;0;0;0
12144;0;0;0;0;0;0;0;0;0
12145;9;0;0;0;1;3;17;9;6
12146;0;0;0;0;0;1;0;0;0
12147;0;0;0;0;0;0;0;0;0
12148;2;0;0;0;0;0;0;0;1
12149;0;0;0;0;0;0;0;0;0
12150;0;0;0;0;0;0;0;1;1
12151;0;0;0;0;0;0;1;0;0
12152;0;0;0;0;0;0;0;0;0
12153;0;0;0;0;0;0;0;0;0
12154;0;0;0;0;0;0;0;0;0
12155;0;0;0;0;1;1;0;2;0
12156;0;0;0;0;0;0;0;1;0
12157;0;0;0;0;0;0;1;0;0
12158;0;0;0;0;0;0;0;0;0
12159;0;0;0;0;0;0;0;0;0
12160;0;0;0;0;0;0;1;8;0
12161;0;0;0;0;0;0;0;0;0
12162;0;0;0;0;0;0;0;0;0
12163;0;0;0;0;0;0;0;0;0
12164;0;0;0;0;0;0;1;1;1
12165;0;0;0;0;0;0;1;0;0
12166;0;0;0;0;0;0;0;0;0
12167;0;0;0;0;1;0;2;2;1
12168;0;0;0;0;0;1;3;6;1
12169;2;0;0;0;1;0;1;1;1
12170;0;0;0;0;0;0;1;0;0
12171;0;0;0;0;0;0;0;0;0
12172;0;0;0;0;0;0;2;1;0
12174;0;0;0;0;0;0;2;0;0
12175;0;0;0;0;0;0;0;0;0
12176;2;0;0;0;0;2;7;0;0
12177;0;0;0;0;0;0;0;0;0
12178;0;0;0;0;0;0;0;0;0
12179;0;0;0;0;0;0;0;0;0
12180;0;0;0;0;0;0;0;1;0
12181;0;0;0;0;0;0;0;0;1
12182;0;0;0;0;0;0;0;0;0
12183;0;0;0;0;0;1;1;1;0
12184;0;0;0;0;0;0;0;0;0
12185;0;0;0;0;0;0;2;2;0
12186;0;0;0;0;0;0;0;0;0
12187;0;0;0;0;0;0;1;0;0
12188;0;0;0;0;0;0;0;0;0
12189;0;0;0;0;0;0;0;0;0
12190;0;0;0;0;0;0;0;1;0
12191;0;0;0;0;0;0;0;1;0
12192;0;0;0;0;0;0;0;0;0
12193;0;0;0;0;0;0;0;1;0
12194;0;0;0;0;0;0;0;0;0
12195;0;0;0;0;0;0;0;0;0
12197;0;0;0;0;0;0;1;0;1
12198;1;0;0;0;0;1;1;0;2
12199;1;0;0;0;0;0;1;2;1
12200;1;0;0;0;0;1;1;4;0
12201;0;0;0;0;0;0;0;0;1
12202;4;0;0;1;0;14;15;1;2
12203;0;0;0;0;0;0;0;0;2
12204;0;0;0;0;0;0;0;0;0
12205;1;0;0;0;0;0;0;0;0
12206;0;0;0;0;0;0;0;0;0
12207;0;0;0;0;0;0;0;0;0
12208;1;0;0;0;0;2;2;1;0
12209;0;0;0;0;0;0;1;2;1
12210;0;0;0;0;0;0;1;0;0
12211;0;0;0;0;0;0;0;0;0
12212;0;0;0;0;0;0;0;0;0
12213;0;0;0;0;0;1;0;2;0
12214;1;0;0;0;0;1;3;0;1
12215;0;0;0;0;1;0;0;0;0
12216;0;0;0;0;0;0;1;1;0
12217;0;0;0;0;0;0;0;0;0
12219;0;0;0;0;0;0;1;2;0
12220;0;0;0;0;0;0;0;0;1
12221;0;0;0;0;0;0;0;0;0
12222;0;0;0;0;0;0;0;0;0
12223;1;0;0;0;0;1;1;2;1
12224;0;0;0;0;0;0;5;2;1
12225;0;0;0;0;1;0;0;1;0
12226;0;0;0;0;0;0;0;1;0
12227;0;0;0;0;0;0;0;0;0
12228;0;0;0;0;0;1;0;2;0
12229;0;0;0;0;0;0;0;0;0
12230;1;0;0;0;0;0;0;0;0
12231;0;0;0;0;0;0;2;2;0
12232;0;0;0;0;0;0;0;0;1
12233;0;0;0;0;0;0;0;0;0
12234;0;0;0;0;0;0;0;0;0
12235;0;0;0;0;0;0;0;0;0
12236;0;0;0;0;0;0;0;0;0
12237;0;0;0;0;0;0;0;1;0
12238;0;0;0;0;0;0;1;0;0
12239;0;0;0;0;0;0;0;0;0
12240;0;0;0;0;0;0;1;1;0
12241;0;0;0;0;0;0;0;0;0
12242;0;0;0;0;0;0;1;0;0
12243;0;0;0;0;1;1;1;0;1
12244;1;0;0;0;0;0;2;2;2
12246;0;0;0;0;0;0;0;0;0
12247;0;0;0;0;0;0;0;1;0
12248;0;0;0;0;0;0;0;0;3
12249;0;0;0;0;0;0;0;0;0
12250;0;0;0;0;0;0;0;1;0
12251;0;0;0;0;0;0;0;0;0
12252;0;0;0;0;1;0;0;0;0
12253;0;0;0;0;0;0;3;8;1
12254;0;1;0;0;0;0;0;0;0
12255;0;0;0;0;0;0;0;1;1
12256;0;0;0;0;0;0;0;1;0
12257;0;0;0;0;0;0;1;0;0
12258;0;0;0;0;0;0;0;1;1
12259;1;0;0;0;0;1;0;0;0
12260;0;0;0;0;0;0;0;0;0
12261;0;0;0;0;0;0;0;0;0
12262;1;0;0;0;0;0;1;0;2
12263;0;0;0;0;0;0;0;0;0
12264;0;0;0;0;0;0;1;0;0
12265;0;0;0;0;0;0;0;0;0
12266;0;0;0;0;0;0;0;0;0
12267;0;0;0;0;0;0;0;0;0
12268;0;0;0;0;0;0;0;1;1
12269;0;0;0;0;0;0;0;0;0
12270;2;0;0;0;1;0;3;2;1
12272;0;0;0;0;0;0;0;1;0
12273;0;0;0;0;0;0;2;0;0
12274;1;0;0;0;0;0;0;0;0
12275;0;0;0;0;0;0;0;0;0
12276;0;0;0;0;0;0;0;0;0
12277;1;0;0;0;0;0;0;1;0
12278;0;0;0;0;0;0;0;1;0
12280;0;0;0;0;0;0;0;1;0
12281;0;0;0;0;0;0;0;0;0
12282;0;0;0;0;1;0;0;0;0
12283;0;0;0;0;0;0;0;0;0
12284;0;0;0;0;0;0;0;1;1
12286;2;0;0;0;0;1;0;0;0
12287;1;0;0;0;0;0;0;1;0
12288;1;0;0;0;0;0;0;0;0
12289;0;0;0;0;0;0;0;0;0
12290;0;0;0;0;0;0;0;0;0
12291;1;0;0;0;0;2;0;1;0
12292;0;0;0;0;0;0;0;0;0
12293;0;0;0;0;0;0;0;0;0
12294;0;0;0;0;0;0;0;0;1
12295;1;0;0;0;0;0;0;0;0
12296;0;0;0;0;0;0;0;0;0
12297;0;0;0;0;0;0;0;1;0
12298;1;0;0;0;0;0;1;1;0
12299;2;0;0;0;0;0;0;2;1
12300;4;0;0;0;1;2;5;1;2
12301;0;0;0;0;0;0;0;1;3
12303;0;0;0;0;0;0;0;0;0
12305;0;0;0;0;1;0;0;0;0
12307;0;0;0;0;0;0;0;0;0
13001;143;0;1;1;0;75;50;2;44
13002;37;0;0;0;0;0;2;0;4
13003;4;0;0;0;0;1;0;0;0
13004;26;0;0;1;0;14;46;6;17
13005;44;0;0;1;0;19;5;1;9
13006;0;0;0;0;0;0;0;0;1
13007;20;0;0;0;0;2;1;0;0
13008;0;0;0;0;0;0;1;0;0
13009;1;0;0;0;0;0;0;0;0
13010;2;0;0;0;0;0;2;0;2
13011;1;0;0;0;0;0;7;0;1
13012;0;0;0;0;0;0;0;1;2
13013;1;0;0;0;0;0;0;0;0
13014;11;0;0;0;0;1;1;0;1
13015;16;0;0;0;0;2;3;1;0
13016;7;0;0;0;0;0;1;0;0
13017;1;0;0;0;0;0;1;0;0
13018;2;0;0;0;0;0;0;0;0
13019;19;0;0;0;0;0;3;0;0
13020;2;0;0;0;0;0;0;0;1
13021;5;0;0;0;1;0;3;1;1
13022;8;0;0;1;0;0;16;1;8
13023;8;0;0;0;0;0;0;1;1
13024;0;0;0;0;0;1;0;1;2
13025;3;0;0;0;0;0;1;0;0
13026;17;0;0;0;0;3;1;0;1
13027;7;0;0;0;0;1;2;1;2
13028;64;0;0;1;0;10;11;3;3
13029;0;0;0;0;0;0;1;1;1
13030;7;0;0;0;0;0;0;0;1
13031;2;0;0;0;0;1;1;0;0
13032;5;0;0;0;0;5;0;0;4
13033;11;0;0;0;1;1;0;0;1
13034;0;0;0;0;0;0;2;1;0
13035;6;0;0;0;0;1;0;0;0
13036;2;0;0;0;0;0;1;0;2
13037;11;0;0;0;0;1;0;0;1
13038;5;0;0;0;0;0;6;1;2
13039;12;0;0;0;0;2;6;0;0
13040;11;0;0;0;0;2;1;0;0
13041;33;0;0;1;0;3;1;0;2
13042;5;0;0;0;0;2;6;1;1
13043;17;0;0;0;0;1;0;0;1
13044;4;0;0;0;0;1;0;0;0
13045;3;0;0;0;0;0;3;1;1
13046;4;0;0;0;0;0;0;0;2
13047;23;0;0;0;2;5;8;1;2
13048;4;0;0;0;0;1;0;0;1
13049;5;0;0;0;1;0;0;0;0
13050;5;0;0;0;0;1;0;1;2
13051;13;0;0;0;0;1;0;0;0
13052;1;0;0;0;0;0;0;0;0
13053;5;0;0;0;0;1;2;2;1
13054;75;1;0;1;0;4;1;1;2
13055;1139;0;1;1;9;223;109;0;168
13056;70;0;0;0;3;9;10;9;4
13057;1;0;0;0;0;0;1;0;0
13058;1;0;0;0;0;2;6;1;1
13059;4;0;0;0;1;0;1;0;1
13060;14;0;0;0;0;0;4;0;1
13061;0;0;0;0;0;0;0;0;0
13062;5;0;0;0;0;0;1;0;1
13063;8;0;0;1;0;2;0;0;1
13064;0;0;0;0;0;0;1;0;0
13065;1;0;0;0;0;1;3;0;0
13066;3;0;0;0;0;0;2;2;1
13067;0;0;0;0;1;0;3;1;1
13068;3;0;0;0;0;0;3;0;0
13069;10;0;0;0;0;1;0;0;2
13070;14;0;0;0;1;1;3;0;0
13071;31;0;0;0;0;3;3;0;4
13072;2;0;0;0;0;1;0;1;0
13073;8;0;0;0;0;0;0;0;1
13074;6;0;0;0;0;0;1;0;0
13075;16;0;0;0;0;3;1;0;0
13076;1;0;0;0;0;0;0;0;0
13077;20;0;0;0;2;0;1;2;1
13078;11;0;0;0;0;0;2;0;1
13079;1;0;0;0;0;0;1;1;0
13080;4;0;0;0;0;1;2;1;2
13081;18;0;0;1;0;0;1;0;0
13082;4;0;0;0;0;3;1;0;0
13083;2;0;0;0;0;0;1;0;0
13084;4;0;0;0;0;1;1;1;1
13085;2;0;0;0;0;0;0;1;0
13086;12;0;0;0;0;0;0;0;2
13087;3;0;0;0;0;3;1;0;0
13088;9;0;0;0;1;0;2;0;0
13089;2;0;0;0;0;0;1;0;1
13090;0;0;0;0;0;0;0;0;0
13091;5;0;0;0;0;0;1;0;2
13092;3;0;0;0;1;0;0;0;1
13093;0;0;0;0;0;0;0;0;0
13094;0;0;0;0;0;0;1;1;1
13095;2;0;0;0;0;0;0;0;0
13096;4;0;0;0;0;0;41;2;7
13097;3;0;0;0;1;2;3;2;0
13098;7;0;0;0;0;0;1;2;0
13099;1;0;0;0;0;0;0;0;0
13100;9;0;0;0;0;5;21;5;10
13101;5;0;0;0;0;0;0;0;0
13102;14;0;0;0;0;1;1;0;1
13103;23;0;0;1;0;10;18;2;2
13104;8;0;0;0;1;2;2;0;1
13105;7;0;0;0;1;1;1;0;2
13106;12;0;0;0;1;0;1;1;0
13107;6;0;0;1;0;0;0;0;1
13108;5;0;0;1;0;2;8;2;3
13109;1;0;0;0;0;1;2;0;1
13110;7;0;0;0;0;3;1;0;0
13111;0;0;0;0;0;0;1;0;0
13112;12;0;0;0;0;3;1;0;1
13113;8;0;0;0;0;3;2;0;1
13114;4;0;0;0;0;0;0;0;2
13115;1;0;0;0;0;1;0;0;0
13116;1;0;0;0;0;0;0;0;0
13117;56;0;0;1;0;7;13;1;1
13118;8;0;0;0;0;0;0;0;0
13119;3;0;0;0;0;1;2;0;2
14001;0;0;0;0;0;0;0;0;0
14003;0;0;0;0;0;0;0;0;0
14005;0;0;0;0;0;0;0;0;0
14006;1;0;0;0;0;0;0;0;0
14007;0;0;0;0;0;0;0;0;0
14009;1;0;0;0;0;0;0;0;0
14011;1;0;0;0;0;0;0;0;0
14012;0;0;0;0;0;0;0;0;0
14014;1;0;0;0;0;0;0;0;0
14015;0;0;0;0;0;0;0;0;0
14016;0;0;0;0;0;0;0;0;0
14019;0;0;0;0;0;0;0;1;0
14020;1;0;0;0;0;1;0;0;1
14021;0;0;0;0;0;0;5;1;1
14022;0;0;0;0;0;0;0;1;1
14023;0;0;0;0;0;0;0;0;0
14024;0;0;0;0;0;0;1;1;0
14025;0;0;0;0;0;0;0;0;0
14026;0;0;0;0;1;0;1;0;1
14027;2;0;0;0;0;0;1;1;1
14030;3;0;0;0;0;0;0;0;2
14032;0;0;0;0;0;0;0;0;0
14033;1;0;0;0;0;0;0;0;0
14034;0;0;0;0;0;0;0;0;0
14035;0;0;0;0;0;0;0;1;0
14036;0;0;0;0;0;0;0;0;0
14037;0;0;0;0;0;0;0;0;0
14038;0;0;0;0;0;0;0;1;1
14039;0;0;0;0;0;0;0;0;1
14040;0;0;0;0;0;0;0;0;0
14041;0;0;0;0;0;0;1;0;0
14042;0;0;0;0;0;0;0;0;0
14043;0;0;0;0;0;0;0;0;0
14044;1;0;0;0;0;0;0;0;0
14045;0;0;0;0;0;0;0;0;0
14046;0;0;0;0;0;0;0;1;0
14047;10;0;0;1;0;3;17;1;8
14049;0;0;0;0;0;0;0;0;0
14050;0;0;0;0;0;0;0;0;0
14053;0;0;0;0;0;0;0;0;0
14054;0;0;0;0;0;0;0;0;0
14055;0;0;0;0;0;0;1;0;0
14057;1;0;0;0;0;0;0;0;0
14059;0;0;0;0;0;0;0;0;2
14060;2;0;0;0;0;0;2;1;0
14061;0;0;0;0;0;0;0;1;1
14062;0;0;0;0;0;0;0;0;0
14063;0;0;0;0;0;0;0;0;0
14064;0;0;0;0;0;0;0;0;0
14066;1;0;0;0;0;0;1;1;3
14068;0;0;0;0;0;0;0;0;0
14069;0;0;0;0;0;0;0;0;0
14070;0;0;0;0;0;0;0;0;1
14076;5;0;0;0;0;0;0;0;1
14077;0;0;0;0;0;1;1;1;0
14078;0;0;0;0;0;0;0;0;0
14079;1;0;0;0;1;0;2;3;3
14080;0;0;0;0;0;0;0;0;0
14082;0;0;0;0;0;0;0;0;0
14083;0;0;0;0;0;0;0;0;0
14084;0;0;0;0;0;0;0;0;0
14085;0;0;0;0;0;0;0;0;0
14086;0;0;0;0;0;0;0;0;0
14087;0;0;0;0;0;0;0;0;0
14088;0;0;0;0;0;0;0;0;0
14089;0;0;0;0;0;0;0;0;0
14090;0;0;0;0;0;0;0;0;0
14091;0;0;0;0;0;0;0;0;0
14092;2;0;0;0;0;0;0;0;0
14093;0;0;0;0;0;0;0;0;0
14096;0;0;0;0;0;0;0;0;0
14097;0;0;0;0;0;0;0;0;0
14098;4;0;0;0;0;0;0;0;2
14100;1;0;0;0;0;1;0;0;0
14101;2;0;0;0;0;1;2;0;0
14102;0;0;0;0;0;0;0;0;0
14103;1;0;0;0;0;0;0;0;0
14104;0;0;0;0;0;0;0;2;0
14106;0;0;0;0;0;0;0;0;0
14107;0;0;0;0;0;0;0;0;0
14110;0;0;0;0;0;0;0;0;0
14111;0;0;0;0;0;0;0;0;0
14116;0;0;0;0;0;0;0;0;0
14117;3;0;0;0;0;1;10;4;1
14118;19;0;1;0;0;18;33;0;18
14119;2;0;0;0;0;0;1;0;0
14120;0;0;0;0;0;0;0;1;0
14121;0;0;0;0;0;0;0;1;0
14122;0;0;0;0;0;0;0;0;0
14123;1;0;0;0;0;0;0;0;0
14124;0;0;0;0;0;0;0;1;0
14125;1;0;0;0;0;0;0;0;0
14126;2;0;0;0;0;1;0;0;0
14127;0;0;0;0;0;0;0;0;0
14130;0;0;0;0;0;0;0;0;0
14131;0;0;0;0;0;0;2;0;0
14132;0;0;0;0;0;0;0;0;0
14134;0;0;0;0;0;0;0;0;0
14135;0;0;0;0;0;0;0;0;0
14136;0;0;0;0;0;0;0;0;0
14137;1;1;0;0;0;2;0;0;1
14138;0;0;0;0;0;0;0;0;0
14140;0;0;0;0;0;0;0;0;0
14141;0;0;0;0;0;0;0;0;0
14143;0;0;0;0;0;0;0;0;1
14145;0;0;0;0;0;0;0;0;0
14146;0;0;0;0;0;0;0;0;0
14147;0;0;0;0;0;0;0;0;0
14149;0;0;0;0;0;0;0;0;0
14150;0;0;0;0;0;0;0;0;0
14159;0;0;0;0;0;0;0;0;0
14160;0;0;0;0;0;0;0;0;0
14161;1;0;0;0;0;0;0;0;0
14162;1;0;0;0;0;0;2;0;1
14163;0;0;0;0;0;0;0;0;0
14165;0;0;0;0;0;0;1;1;0
14166;1;0;0;0;0;0;0;2;2
14167;0;0;0;0;0;0;2;0;2
14168;0;0;0;0;0;0;0;0;0
14169;0;0;0;0;0;0;1;0;1
14171;0;0;0;0;0;0;0;0;0
14172;0;0;0;0;0;0;1;0;0
14173;0;0;0;0;0;0;0;0;0
14174;1;0;0;0;0;0;3;1;1
14175;0;0;0;0;0;0;0;0;0
14177;0;0;0;0;0;0;0;0;0
14179;0;0;0;0;0;0;0;0;0
14180;0;0;0;0;0;0;0;0;0
14181;1;0;0;0;0;0;0;0;0
14182;0;0;0;0;0;0;0;0;0
14183;0;0;0;0;0;0;0;0;0
14184;0;0;0;0;0;0;0;0;0
14190;0;0;0;0;0;0;0;0;0
14191;1;0;0;0;0;0;5;1;2
14193;0;0;0;0;0;0;0;0;0
14194;0;0;0;0;0;0;0;0;0
14195;0;0;0;0;0;0;0;0;0
14196;0;0;0;0;0;0;1;0;0
14197;0;0;0;0;0;0;0;0;0
14198;0;0;0;0;0;0;0;0;0
14200;0;0;0;0;0;1;1;1;1
14202;0;0;0;0;0;0;1;0;0
14203;0;0;0;0;0;0;0;0;0
14204;0;0;0;0;0;0;0;0;0
14205;0;0;0;0;0;0;0;0;0
14206;0;0;0;0;0;0;0;0;0
14207;0;0;0;0;0;0;0;0;0
14209;1;0;0;0;0;0;0;1;0
14211;0;0;0;0;0;0;0;0;0
14214;0;0;0;0;0;0;0;0;0
14215;2;0;0;0;0;0;0;0;0
14216;0;0;0;0;0;0;0;0;0
14218;0;0;0;0;0;0;0;0;0
14220;2;0;1;0;0;4;17;0;2
14221;0;0;0;0;0;0;0;0;0
14223;0;0;0;0;0;0;0;0;0
14224;0;0;0;0;0;0;0;0;0
14225;3;0;0;0;2;1;1;1;1
14226;0;0;0;0;0;0;0;0;0
14227;0;0;0;0;0;0;0;0;0
14228;3;0;0;0;0;0;0;0;1
14229;0;0;0;0;0;0;1;0;0
14230;0;0;0;0;0;0;0;0;0
14231;0;0;0;0;0;0;0;0;0
14232;0;0;0;0;0;0;0;0;0
14236;0;0;0;0;0;0;0;0;0
14237;0;0;0;0;0;0;0;0;0
14238;0;0;0;0;0;0;0;0;0
14239;0;0;0;0;0;0;0;0;0
14240;0;0;0;0;0;0;0;0;0
14241;0;0;0;0;0;0;0;0;0
14242;0;0;0;0;0;0;0;0;0
14243;1;0;0;0;0;0;3;1;0
14244;0;0;0;0;0;0;0;0;0
14245;0;0;0;0;0;0;0;0;0
14246;0;0;0;0;0;0;0;0;0
14248;0;0;0;0;0;0;0;0;0
14249;1;0;0;0;0;0;0;0;0
14250;0;0;0;0;0;0;0;0;0
14251;0;0;0;0;0;0;0;0;0
14252;0;0;0;0;0;0;0;0;0
14254;2;0;0;0;0;0;0;0;0
14256;0;0;0;0;0;0;0;1;0
14257;0;0;0;0;0;0;0;0;0
14258;3;0;0;0;0;1;2;1;2
14260;0;0;0;0;0;0;0;0;1
14261;0;0;0;0;0;0;0;0;0
14266;0;0;0;0;0;0;0;0;0
14269;0;0;0;0;0;0;0;0;0
14270;3;0;0;0;0;0;0;0;0
14271;1;0;0;0;0;0;0;0;0
14272;0;0;0;0;0;0;0;0;0
14273;0;0;0;0;0;0;0;0;0
14274;2;0;0;0;0;0;0;0;0
14275;0;0;0;0;0;0;0;0;0
14276;0;0;0;0;0;0;0;0;0
14277;2;0;0;0;0;0;0;0;0
14278;0;0;0;0;0;0;0;0;0
14280;0;0;0;0;0;0;0;0;0
14281;0;0;0;0;0;0;0;0;2
14282;0;0;0;0;0;0;0;0;1
14283;0;0;0;0;0;0;0;0;0
14284;0;0;0;0;0;0;0;0;0
14285;1;0;0;0;0;0;0;0;0
14286;2;0;0;0;0;0;0;0;1
14287;1;0;0;0;1;0;0;0;0
14288;0;0;0;0;0;0;0;0;0
14289;0;0;0;0;0;0;0;0;0
14290;0;0;0;0;0;0;0;0;0
14291;0;0;0;0;0;0;0;0;0
14293;0;0;0;0;0;0;0;0;0
14297;2;0;0;0;0;0;0;0;0
14298;0;0;0;0;0;0;0;0;0
14299;0;0;0;0;0;0;0;0;0
14300;0;0;0;0;0;0;0;0;0
14301;0;0;0;0;0;0;2;0;0
14302;0;0;0;0;0;0;0;0;0
14303;0;0;0;0;0;0;0;0;0
14304;0;0;0;0;0;0;0;0;0
14305;0;0;0;0;0;0;0;3;0
14306;0;0;0;0;0;0;0;2;0
14308;0;0;0;0;0;0;0;0;0
14309;0;0;0;0;0;0;0;0;0
14310;3;0;0;0;0;0;0;0;0
14311;0;0;0;0;0;0;0;0;0
14312;0;0;0;0;0;1;1;5;1
14316;0;0;0;0;0;0;0;0;0
14318;4;0;0;0;0;0;0;2;1
14319;2;0;0;0;0;0;0;0;0
14320;0;0;0;0;0;0;0;0;0
14322;1;0;0;0;0;0;0;0;0
14325;0;0;0;0;0;0;1;3;2
14326;0;0;0;0;0;0;0;0;0
14327;8;0;0;0;0;3;5;0;2
14328;0;0;0;0;0;0;0;0;0
14329;0;0;0;0;0;0;0;0;0
14332;0;0;0;0;0;0;0;0;0
14333;6;0;0;0;0;2;16;1;3
14334;0;0;0;0;0;0;0;0;0
14335;0;0;0;0;0;0;0;0;0
14336;0;0;0;0;0;0;0;0;0
14337;0;0;0;0;0;0;0;0;0
14338;0;0;0;0;1;0;8;3;1
14341;4;0;0;0;0;3;3;0;1
14342;0;0;0;0;0;0;1;1;1
14343;0;0;0;0;0;0;0;0;0
14344;0;0;0;0;0;0;0;0;0
14345;0;0;0;0;0;0;0;0;0
14346;0;0;0;0;0;0;0;0;0
14347;0;0;0;0;0;0;0;0;0
14348;0;0;0;0;0;0;0;0;0
14349;1;0;0;0;0;0;0;1;0
14352;0;0;0;0;0;0;0;0;0
14353;0;0;0;0;0;0;0;0;0
14354;3;0;0;0;0;0;1;1;1
14355;0;0;0;0;0;0;0;0;0
14357;0;0;0;0;0;0;0;0;0
14358;0;0;0;0;0;0;0;0;0
14360;0;0;0;0;0;0;0;0;0
14362;0;0;0;0;0;0;0;0;0
14364;0;0;0;0;0;0;0;0;0
14365;0;0;0;0;0;0;1;3;2
14366;6;0;1;0;1;7;11;1;1
14367;0;0;0;0;0;0;0;0;0
14368;0;0;0;0;0;0;0;0;0
14369;0;0;0;0;0;0;0;1;0
14370;1;0;0;0;1;0;0;0;1
14371;0;0;0;0;0;2;1;1;0
14374;0;0;0;0;0;0;0;0;0
14375;0;0;0;0;0;1;0;0;0
14377;1;0;0;0;0;0;0;0;0
14378;0;0;0;0;0;0;0;0;0
14379;0;0;0;0;0;0;0;0;0
14380;0;0;0;0;0;0;0;0;0
14381;0;0;0;0;0;0;0;0;0
14383;1;0;0;0;0;0;0;0;0
14384;0;0;0;0;0;0;2;1;3
14385;0;0;0;0;0;0;0;0;0
14389;0;0;0;0;0;0;0;0;0
14390;0;0;0;0;0;0;0;0;0
14391;0;0;0;0;0;0;0;0;0
14393;0;0;0;0;0;0;0;0;0
14394;0;0;0;0;0;0;0;0;0
14396;0;0;0;0;0;0;0;0;0
14397;1;0;0;0;0;0;0;0;0
14398;0;0;0;0;0;0;0;0;0
14399;0;0;0;0;0;0;0;0;0
14400;0;0;0;0;0;0;0;0;0
14401;0;0;0;0;0;0;0;0;0
14402;0;0;0;0;0;0;0;0;0
14403;0;0;0;0;0;0;0;0;0
14404;0;0;0;0;0;0;0;0;0
14405;0;0;0;0;0;0;0;0;0
14406;0;0;0;0;0;0;0;1;0
14407;3;0;0;0;0;0;0;0;0
14408;0;0;0;0;0;0;1;0;0
14409;1;0;0;0;0;0;2;7;1
14410;0;0;0;0;0;0;0;0;0
14411;0;0;0;0;0;0;0;0;0
14412;0;0;0;0;0;0;0;0;0
14419;0;0;0;0;0;0;0;0;0
14421;0;0;0;0;0;0;0;0;0
14424;0;0;0;0;0;0;0;0;0
14425;0;0;0;0;0;0;0;0;0
14426;0;0;0;0;0;0;0;0;0
14427;0;0;0;0;0;0;0;0;0
14430;0;0;0;0;0;0;0;0;0
